155.18	2.09293	6.89627	-1.2059	5.61882	-0.39177	-0.876064	-0.0699896	0.433631	-0.364834	2.09369	-2.64989	-0.683679	0.843569	2.41057	-0.00214577	-0.0491142	-0.157356	0.00119209	-0.24581	-0.215769	2.43878	-1.66893	-56.0284	-162.84	15.2588	-335.693	-195.503	1496.32	-1.76017e-05	0.000187047	0.000713065	2.74634e-05	0.000991671	0.000922605	-0.00983019	0.00439705	0.0415744	0.160979	0.0120218	0.254605	0.224773	-2.45893	-2.15493	-6.90977	1.12809	-5.58767	0.385301	0.867575	0.0683448	0.433634	-0.364785	2.09385	-2.64989	-0.683433	0.843785	2.40813	0.433629	-0.364741	2.09402	-2.64989	-0.683187	0.844009	2.40568	0	6.86866	-3.28812	4.73872	-0.503492	-1.08622	-0.0759151	0.0293528	0.0463808	-0.0355593	0.187619	-0.0481831	-0.0501773	-0.00818584	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.19	1.87144	6.79633	-1.47416	6.00862	-0.433159	-0.883834	-0.0799654	0.43364	-0.365249	2.09243	-2.64979	-0.686193	0.841695	2.43456	0.00405312	-0.0455379	-0.0967979	0.0169277	-0.250816	-0.161409	2.36559	6.19888	3.57628	60.5583	15.7356	-5.00681	54.3594	-73.1945	3.33688e-05	0.000401169	0.00206409	0.000278991	0.00373938	0.00303571	-0.034351	0.00563728	0.0130838	0.112393	0.0399499	0.288673	0.200166	-2.45229	-1.92652	-6.67144	1.36205	-5.87843	0.418203	0.871563	0.077232	0.433636	-0.365203	2.09253	-2.64981	-0.685942	0.841856	2.43219	0.433642	-0.365169	2.09262	-2.64982	-0.685692	0.842024	2.42982	1.33227e-15	6.85923	-3.29331	4.73805	-0.504951	-1.08734	-0.0786452	0.0294128	0.0461746	-0.0355382	0.18753	-0.0481629	-0.0502201	-0.00839774	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.2	1.72705	6.63365	-1.64668	6.22341	-0.458615	-0.892036	-0.0873794	0.433622	-0.365633	2.09181	-2.64945	-0.688684	0.84034	2.45778	0.00357628	-0.0419617	-0.0429153	0.0462532	-0.24581	-0.115156	2.28763	-0.476837	3.57628	53.8826	29.3255	5.00681	46.2532	-77.9629	0.000185647	0.000337309	0.00289816	0.000724364	0.00675287	0.0049253	-0.0587696	0.013453	-0.015071	0.0703207	0.0536997	0.312337	0.183264	-2.43999	-1.75607	-6.66861	1.62293	-6.12342	0.450764	0.896943	0.0853724	0.433618	-0.365591	2.09186	-2.6495	-0.688438	0.840455	2.45549	0.433619	-0.365559	2.0919	-2.64954	-0.688192	0.840575	2.4532	8.88178e-16	6.85677	-3.29799	4.7385	-0.506224	-1.08827	-0.0812261	0.0294315	0.0461053	-0.035571	0.18748	-0.0481587	-0.0502427	-0.00859923	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.21	1.50779	6.59898	-1.92232	6.43562	-0.495405	-0.911416	-0.0957638	0.433608	-0.366102	2.09171	-2.6488	-0.691053	0.839449	2.48022	-0.00143051	-0.0507832	0.0171661	0.0796318	-0.227451	-0.0660419	2.20895	-5.00679	-8.82149	60.0815	33.3786	18.3582	49.1142	-78.6781	0.000405568	0.000114458	0.00333192	0.00128784	0.00992831	0.00664243	-0.0830573	0.0256984	-0.0304923	0.0218884	0.0628079	0.322258	0.1631	-2.42608	-1.61795	-6.59978	1.79715	-6.36986	0.478514	0.904473	0.0929062	0.43361	-0.366051	2.0917	-2.64888	-0.690825	0.839515	2.47801	0.433625	-0.366	2.09168	-2.64895	-0.690596	0.839587	2.47579	4.44089e-16	6.86131	-3.30348	4.74019	-0.507447	-1.08897	-0.0836801	0.0294137	0.0461605	-0.0356764	0.187467	-0.048173	-0.0502427	-0.00879085	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.22	1.45966	6.57615	-1.98172	6.5539	-0.502535	-0.911233	-0.100016	0.433638	-0.366706	2.09199	-2.64776	-0.693247	0.838964	2.50186	0.0100136	-0.0703335	0.0386238	0.119448	-0.210762	-0.0333786	2.12717	11.4441	-19.5503	21.4577	39.8159	16.6893	32.6633	-81.7776	0.000653981	-0.000213959	0.00349846	0.00188319	0.0132101	0.00824104	-0.107188	0.0213926	-0.034849	0.0119186	0.0648904	0.333455	0.158986	-2.40817	-1.50485	-6.56854	1.95081	-6.49235	0.498138	0.91685	0.0987657	0.433628	-0.366635	2.09196	-2.64788	-0.693036	0.838998	2.49973	0.433623	-0.366566	2.09191	-2.648	-0.692823	0.839031	2.49759	0	6.87249	-3.31066	4.74388	-0.508735	-1.0894	-0.0860283	0.0293647	0.0463267	-0.035862	0.187505	-0.0482077	-0.0502165	-0.00897317	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.23	1.36852	6.59033	-2.12842	6.524	-0.511237	-0.936343	-0.103818	0.433686	-0.367512	2.09262	-2.64631	-0.695236	0.838867	2.52268	-0.00691414	-0.0913143	0.0908375	0.1719	-0.18692	0.00810623	2.04611	-16.9277	-20.9808	52.2137	52.4521	23.8419	41.4848	-81.0623	0.000955872	-0.000577589	0.003436	0.00247616	0.0165639	0.00973499	-0.131142	0.0453584	-0.0374394	-0.0289686	0.0537482	0.337109	0.14565	-2.39009	-1.41206	-6.54053	2.04787	-6.57213	0.507619	0.919996	0.103057	0.433693	-0.367421	2.09253	-2.64648	-0.695049	0.838859	2.52064	0.433699	-0.367333	2.09244	-2.64664	-0.694858	0.838854	2.51858	4.44089e-16	6.8905	-3.32022	4.74948	-0.510151	-1.08954	-0.0882828	0.0292894	0.0466008	-0.0361365	0.18759	-0.0482636	-0.0501638	-0.00914657	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.24	1.27734	6.6166	-2.23016	6.58635	-0.521692	-0.939528	-0.107863	0.433801	-0.36852	2.09349	-2.64439	-0.69696	0.839111	2.5427	0.00834465	-0.11611	0.105858	0.214815	-0.156879	0.0407696	1.96338	15.2588	-24.7955	15.0204	42.9153	30.0407	32.6633	-82.7314	0.00125945	-0.000974027	0.00324352	0.00301795	0.0199261	0.0111684	-0.154904	0.0370375	-0.0358794	-0.0328239	0.0515543	0.334172	0.140734	-2.36943	-1.3514	-6.55843	2.14626	-6.65454	0.519192	0.930916	0.107549	0.433793	-0.368403	2.09338	-2.6446	-0.696803	0.83907	2.54073	0.43378	-0.368296	2.09329	-2.64481	-0.696639	0.839035	2.53876	-4.44089e-16	6.91481	-3.33242	4.75762	-0.511743	-1.08934	-0.0904575	0.0291886	0.0469722	-0.0365003	0.187733	-0.0483405	-0.0500821	-0.0093114	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.25	1.22913	6.60694	-2.27832	6.61563	-0.524706	-0.937469	-0.110786	0.433975	-0.369775	2.09458	-2.64202	-0.698404	0.839669	2.56188	0.0245571	-0.137806	0.114679	0.258446	-0.128984	0.0674725	1.88065	16.2125	-21.6961	8.82149	43.6306	27.895	26.7029	-82.7312	0.00157398	-0.00135318	0.00293658	0.00352007	0.0232763	0.0125622	-0.178455	0.0276626	-0.037083	-0.0306416	0.0480567	0.332989	0.141378	-2.34788	-1.30997	-6.57254	2.20617	-6.65427	0.520025	0.93599	0.110154	0.43395	-0.369637	2.09446	-2.64228	-0.698275	0.839602	2.56	0.433945	-0.369504	2.09433	-2.64253	-0.698142	0.839534	2.55811	1.33227e-15	6.9454	-3.34762	4.76782	-0.513535	-1.08884	-0.0925566	0.0290641	0.0474361	-0.0369587	0.187923	-0.0484376	-0.0499733	-0.0094679	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.26	1.19093	6.66534	-2.34106	6.5974	-0.525898	-0.943444	-0.113126	0.434227	-0.371276	2.09586	-2.63917	-0.699524	0.840516	2.58023	0.0300407	-0.165701	0.131845	0.306606	-0.0984669	0.0948906	1.79768	5.48363	-27.895	17.1661	48.1606	30.5176	27.4181	-82.9697	0.00187817	-0.00171385	0.00255243	0.00392658	0.0265686	0.0139384	-0.201782	0.0289163	-0.031752	-0.0369653	0.0394407	0.328792	0.140905	-2.32519	-1.16247	-6.66215	2.39397	-6.61305	0.53378	0.952281	0.113717	0.434197	-0.371111	2.09573	-2.63947	-0.699425	0.840421	2.57843	0.434163	-0.370951	2.0956	-2.63978	-0.699325	0.840328	2.57663	-4.44089e-16	6.98231	-3.36599	4.78064	-0.515553	-1.08798	-0.0945914	0.0289149	0.0479937	-0.0375145	0.188168	-0.048555	-0.0498349	-0.00961647	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
155.27	1.16984	6.6634	-2.37937	6.61328	-0.529594	-0.945295	-0.115971	0.434562	-0.373039	2.09726	-2.63586	-0.700338	0.841643	2.59775	0.0398159	-0.185728	0.143051	0.34976	-0.0641346	0.125647	1.71351	9.77516	-20.0272	11.2057	43.1537	34.3323	30.756	-84.1618	0.0021658	-0.0020367	0.0021562	0.00427283	0.0298158	0.0153031	-0.224872	0.0257781	-0.033953	-0.0374898	0.035243	0.320388	0.136694	-2.30041	-1.20437	-6.67371	2.32379	-6.56192	0.518793	0.941735	0.114006	0.434522	-0.372854	2.09711	-2.63621	-0.700274	0.841517	2.59604	0.434491	-0.37267	2.09696	-2.63655	-0.700204	0.841392	2.59431	4.44089e-16	7.02479	-3.38768	4.79574	-0.517807	-1.08679	-0.0965646	0.0287459	0.048629	-0.0381646	0.188462	-0.0486914	-0.0496684	-0.00975731	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
