165.99	0.722239	14.5583	7.22366	0.747584	-0.175588	-0.705485	0.0097805	0.439417	-1.21026	-1.16045	-1.15659	2.33302	1.95386	-0.507581	-0.048399	0.0503063	0.132322	-0.00596046	0.21863	0.110865	1.71423	-318.05	94.1753	447.273	-61.512	6.91414	-26.2261	2276.42	0.000222504	-0.000264959	-0.000720892	1.89248e-05	-0.00116925	-0.000549264	-0.00856481	0.0296105	-0.0435555	-0.127396	-0.00828709	-0.249379	-0.105836	-1.70725	-0.944138	-13.832	-6.66579	-0.727856	0.16089	0.65472	-0.00331301	0.439465	-1.21031	-1.16058	-1.15658	2.3328	1.95375	-0.509295	0.439514	-1.21037	-1.16072	-1.15657	2.33258	1.95364	-0.51101	-8.88178e-16	20.2633	11.6179	0.587326	-0.226474	-1.13663	0.066977	-0.215778	0.234476	0.300973	0.176491	-0.00169486	-0.0821692	0.00298272	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166	-0.628787	16.8337	9.18004	1.13994	-0.229411	-0.911574	0.0306395	0.438999	-1.20982	-1.15944	-1.15657	2.33507	1.95499	-0.490498	-0.0419617	0.0426769	0.0803471	-0.0026226	0.19455	0.111341	1.70255	6.4373	-7.62939	-51.9753	3.33786	-24.0803	0.476837	-11.6825	0.000218671	-0.000561417	-0.00162497	-0.000320641	-0.00390732	-0.00155833	-0.0254916	-0.0233583	-0.0192069	-0.0632212	-0.0469105	-0.301451	-0.0938586	-1.67829	0.237053	-16.6179	-8.90997	-0.937526	0.221159	0.868429	-0.0290072	0.439041	-1.20986	-1.15952	-1.15657	2.33487	1.95487	-0.4922	0.43908	-1.2099	-1.1596	-1.15657	2.33468	1.95476	-0.493905	-1.33227e-15	20.2498	11.6112	0.586521	-0.223494	-1.13473	0.0662927	-0.215597	0.233949	0.300897	0.176472	-0.00153359	-0.0820871	0.00303224	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.01	-1.46909	18.7006	10.709	1.32225	-0.269313	-1.06218	0.0477881	0.438534	-1.2094	-1.15883	-1.15658	2.33676	1.95617	-0.473552	-0.0538826	0.0405312	0.0469685	-0.00953674	0.150919	0.121355	1.68729	-11.9209	-2.14577	-33.3786	-6.91414	-43.6306	10.0136	-15.2588	-0.000199177	-0.000657718	-0.00200136	-0.000973965	-0.00704941	-0.00250377	-0.042109	-0.057341	-0.000567636	-0.0178074	-0.0748058	-0.332946	-0.0915861	-1.64599	1.18192	-18.5145	-10.4915	-1.1748	0.262793	1.02906	-0.0463697	0.438588	-1.20944	-1.15888	-1.15657	2.33661	1.95605	-0.47524	0.438642	-1.20948	-1.15893	-1.15657	2.33646	1.95593	-0.476929	4.44089e-16	20.2382	11.607	0.588306	-0.220592	-1.13345	0.0655793	-0.21545	0.233483	0.300829	0.176524	-0.00136249	-0.0820252	0.00307682	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.02	-1.87202	20.1549	11.8251	1.30411	-0.296642	-1.15737	0.0614554	0.437877	-1.20897	-1.15846	-1.15671	2.33793	1.95748	-0.456777	-0.0770092	0.0443459	0.0293255	-0.0178814	0.0879764	0.139236	1.66845	-23.1266	3.8147	-17.643	-8.34465	-62.9425	17.8814	-18.8351	-0.00088171	-0.000604993	-0.00201552	-0.00186381	-0.0104083	-0.00346094	-0.0583876	-0.0794901	0.0118856	0.0117061	-0.100794	-0.344101	-0.0973496	-1.61034	1.7801	-19.8979	-11.62	-1.2922	0.291757	1.13823	-0.0591017	0.437954	-1.20902	-1.15849	-1.15669	2.33784	1.95734	-0.458445	0.438032	-1.20906	-1.15852	-1.15667	2.33774	1.95721	-0.460116	-1.77636e-15	20.2264	11.6045	0.592585	-0.217714	-1.1329	0.0648107	-0.215318	0.232991	0.300765	0.17665	-0.00117505	-0.0819856	0.00311401	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.03	-2.30506	20.9804	12.5351	1.45071	-0.314013	-1.23483	0.0683876	0.436909	-1.20846	-1.15821	-1.15708	2.33847	1.95895	-0.440211	-0.115156	0.054121	0.0228882	-0.0510216	0.0245571	0.152349	1.64652	-38.147	9.77516	-6.4373	-33.1402	-63.4193	13.113	-21.9345	-0.00170177	-0.000476549	-0.00180021	-0.00285523	-0.0138779	-0.0044444	-0.0742888	-0.0859908	0.0181527	0.0298493	-0.101511	-0.353751	-0.0985127	-1.57183	2.47756	-20.4227	-12.21	-1.59877	0.307032	1.21883	-0.0639356	0.437024	-1.20851	-1.15823	-1.15702	2.33845	1.95879	-0.441858	0.437131	-1.20857	-1.15826	-1.15698	2.33842	1.95864	-0.443506	-8.88178e-16	20.2113	11.6039	0.600062	-0.214859	-1.13317	0.0639631	-0.215176	0.232373	0.300708	0.176869	-0.000967219	-0.0819694	0.00314192	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.04	-2.44974	21.9199	13.2327	1.37612	-0.32814	-1.2892	0.0769205	0.435581	-1.20785	-1.158	-1.15767	2.33827	1.96058	-0.423887	-0.149965	0.0634193	0.0207424	-0.0693798	-0.0567436	0.1719	1.62005	-34.8091	9.29833	-2.14577	-18.3582	-81.3007	19.5503	-26.4645	-0.00260658	-0.000287753	-0.00142838	-0.00395395	-0.0173242	-0.00548421	-0.0897843	-0.0952014	0.024671	0.0435363	-0.116534	-0.344492	-0.106281	-1.52902	2.48142	-21.6093	-13.0307	-1.43857	0.324109	1.27724	-0.0742359	0.435731	-1.20791	-1.15802	-1.1576	2.33832	1.96041	-0.425507	0.435879	-1.20797	-1.15804	-1.15753	2.33837	1.96024	-0.42713	-2.66454e-15	20.1927	11.6045	0.610337	-0.212009	-1.13432	0.0630271	-0.215017	0.231607	0.300652	0.177176	-0.000735901	-0.0819772	0.00315928	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.05	-2.81352	21.9344	13.3848	1.61196	-0.330711	-1.32704	0.076117	0.433807	-1.20708	-1.15774	-1.15864	2.33729	1.96236	-0.40784	-0.198364	0.082016	0.0293255	-0.115395	-0.133753	0.184536	1.59168	-48.399	18.5966	8.58307	-46.0148	-77.0092	12.6362	-28.3718	-0.00350095	-9.35538e-05	-0.000980582	-0.00500621	-0.0207181	-0.00654722	-0.104841	-0.0901942	0.0216653	0.0463298	-0.103424	-0.338497	-0.107304	-1.48454	2.87254	-21.9412	-13.4036	-1.65803	0.331346	1.33357	-0.0760436	0.434005	-1.20716	-1.15777	-1.15853	2.33742	1.96218	-0.409431	0.434196	-1.20724	-1.1578	-1.15843	2.33756	1.96199	-0.411026	5.32907e-15	20.168	11.6067	0.624383	-0.2092	-1.13638	0.061989	-0.214822	0.230609	0.300604	0.17759	-0.000480109	-0.0820088	0.00316521	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.06	-2.9918	21.9939	13.5162	1.69934	-0.331322	-1.34737	0.0763005	0.431578	-1.20617	-1.15742	-1.15994	2.33546	1.96429	-0.392092	-0.242949	0.101805	0.0379086	-0.149012	-0.22006	0.197172	1.56164	-44.5843	19.7887	8.58307	-33.617	-86.3075	12.6362	-30.0407	-0.0043719	0.000107846	-0.000496611	-0.00605922	-0.0239589	-0.00764944	-0.119437	-0.0883738	0.017242	0.0489588	-0.102235	-0.322176	-0.108494	-1.43862	2.72976	-22.2594	-13.6127	-1.53621	0.332832	1.34233	-0.0784123	0.431821	-1.20627	-1.15745	-1.15979	2.33568	1.9641	-0.393654	0.432057	-1.20637	-1.15749	-1.15966	2.3359	1.96389	-0.395218	-1.77636e-15	20.1376	11.6101	0.641578	-0.206424	-1.13935	0.0608474	-0.214592	0.229387	0.300557	0.1781	-0.000198542	-0.0820633	0.0031591	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.07	-2.72188	22.4575	13.7887	1.53215	-0.332912	-1.36004	0.0788264	0.428867	-1.20508	-1.15698	-1.16161	2.33276	1.96636	-0.376678	-0.295639	0.112772	0.0493526	-0.188112	-0.307798	0.209808	1.52564	-52.6905	10.9673	11.4441	-39.1006	-87.7381	12.6362	-36.0012	-0.0051855	0.00028868	-6.24754e-06	-0.00705767	-0.0270256	-0.00877083	-0.133543	-0.0778191	0.0214145	0.048562	-0.0950865	-0.303397	-0.109853	-1.38697	2.73976	-22.4185	-13.7607	-1.50542	0.332421	1.35352	-0.0794505	0.429163	-1.2052	-1.15703	-1.16142	2.33307	1.96615	-0.378203	0.429451	-1.20532	-1.15708	-1.16124	2.33336	1.96594	-0.379733	8.88178e-16	20.1005	11.6146	0.662331	-0.203705	-1.14325	0.0595995	-0.214317	0.227908	0.300509	0.178715	0.000108626	-0.0821397	0.00314067	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
166.08	-2.82828	22.3582	13.8008	1.62138	-0.329464	-1.37184	0.0769687	0.425682	-1.20384	-1.15642	-1.16364	2.32915	1.96855	-0.361626	-0.342131	0.131607	0.0627041	-0.226021	-0.398397	0.221014	1.48845	-46.4916	18.8351	13.3514	-37.9086	-90.599	11.2057	-37.1933	-0.00594359	0.000462427	0.000467404	-0.00801921	-0.029868	-0.00990522	-0.147131	-0.0728354	0.0174935	0.0460933	-0.088654	-0.280729	-0.109949	-1.33436	2.65955	-22.5848	-13.8928	-1.46417	0.331161	1.36436	-0.0796443	0.426024	-1.20397	-1.15648	-1.16341	2.32955	1.96833	-0.363114	0.426359	-1.2041	-1.15654	-1.1632	2.32994	1.9681	-0.364606	0	20.057	11.62	0.686203	-0.201052	-1.14803	0.0582489	-0.214	0.226183	0.300458	0.179425	0.000440685	-0.0822358	0.00310991	-0.275	0.175	0.625	4.48416e-44	0	0	0	1
