2080.62	0.143613	2.48136	6.70306	8.67685	0.587503	-0.373102	-0.105466	0.54499	-0.596558	-0.942439	-1.58987	1.7462	1.24332	-0.985454	-0.0305176	0.0302792	-0.00214577	-0.00333786	0.0822544	0.00238419	0.753164	-156.641	50.0679	-23.365	57.9357	-38.6238	-117.54	3345.25	6.63274e-05	-5.97748e-05	-2.38503e-07	6.24171e-06	-0.000170976	-5.34376e-06	-0.00150875	0.0339487	-0.0258521	-0.00166825	8.63829e-05	-0.0932794	-0.00258124	-0.757046	0.199297	-1.91129	-6.6026	-9.09088	-0.637442	0.392464	0.112746	0.54502	-0.596589	-0.942437	-1.58987	1.74612	1.24332	-0.986207	0.545054	-0.59662	-0.942437	-1.58986	1.74604	1.24331	-0.986961	1.77636e-15	2.53062	6.68624	8.75868	0.588802	-0.354876	-0.10476	-0.0240723	-0.146692	0.205327	0.284468	0.0555243	-0.0458038	-0.00858097	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.63	1.60575	4.94872	7.02948	6.83376	0.368724	-0.273962	-0.0733901	0.544758	-0.596278	-0.942476	-1.58992	1.74693	1.24333	-0.978066	-0.0133514	0.0290871	-0.00929832	-0.00834465	0.0600815	0.000715256	0.722647	17.1661	-1.19209	-7.15256	-5.00679	-22.1729	-1.66893	-30.5176	0.000503301	-7.54226e-05	-0.000191149	-0.00013604	-0.00155779	-3.14215e-05	-0.00912852	0.0508424	0.0192862	-0.032376	-0.027183	-0.180548	-0.00286835	-0.765057	-1.36363	-4.53547	-6.972	-7.14113	-0.406143	0.290313	0.0788001	0.544771	-0.596307	-0.942466	-1.58991	1.74687	1.24333	-0.978789	0.54479	-0.596335	-0.942461	-1.58991	1.74681	1.24333	-0.979516	-2.66454e-15	2.5243	6.68391	8.76172	0.589175	-0.355672	-0.105491	-0.0240452	-0.146848	0.205241	0.284537	0.0555613	-0.0458467	-0.00859578	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.64	2.63102	6.67742	7.23362	5.52951	0.213419	-0.201114	-0.0508401	0.544746	-0.595918	-0.942652	-1.59009	1.74726	1.24334	-0.971136	0.00953674	0.0441074	-0.0259876	-0.0245571	0.00739098	0.000476837	0.664949	22.8882	15.0204	-16.6893	-16.2125	-52.6905	-0.238419	-57.6973	0.00105852	0.000265568	-0.000619121	-0.000486381	-0.00363302	-6.97757e-05	-0.016673	0.0615561	0.0476213	-0.0530381	-0.0428129	-0.235827	-0.00455968	-0.745371	-2.45484	-6.38374	-7.19695	-5.74966	-0.239994	0.21328	0.0546689	0.544736	-0.595962	-0.942626	-1.59006	1.74725	1.24334	-0.971801	0.544729	-0.596004	-0.942602	-1.59004	1.74724	1.24334	-0.972473	-2.66454e-15	2.51641	6.68164	8.76645	0.589943	-0.356324	-0.106229	-0.0239817	-0.146991	0.20517	0.284601	0.0556117	-0.0458883	-0.00861213	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.65	3.33823	7.88045	7.40601	4.6426	0.104027	-0.154594	-0.0353606	0.545007	-0.595346	-0.943051	-1.59045	1.74694	1.24335	-0.964889	0.0407696	0.0693798	-0.0529289	-0.0474453	-0.0681877	0.00166893	0.589132	31.2328	25.2724	-26.9413	-22.8882	-75.5787	1.19209	-75.817	0.00167472	0.000824967	-0.0011949	-0.000950321	-0.00612495	-0.000131349	-0.0239121	0.0634675	0.0651138	-0.0629393	-0.0513332	-0.266748	-0.00765524	-0.707048	-3.22477	-7.68455	-7.3777	-4.7854	-0.122183	0.162181	0.037883	0.544966	-0.595415	-0.942998	-1.59041	1.747	1.24335	-0.965478	0.544931	-0.595482	-0.94295	-1.59036	1.74706	1.24335	-0.966075	-1.77636e-15	2.50404	6.67869	8.77472	0.591433	-0.356758	-0.107001	-0.0238537	-0.147156	0.205095	0.284674	0.0556889	-0.0459289	-0.00863242	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.66	3.78527	8.63293	7.50914	4.0817	0.0332855	-0.124755	-0.0255821	0.545584	-0.594467	-0.943743	-1.59108	1.74576	1.24337	-0.959476	0.074625	0.103712	-0.0853538	-0.0755787	-0.159979	0.00214577	0.500441	33.8554	34.3323	-32.4249	-28.1334	-91.7911	0.476837	-88.6917	0.00230346	0.00150269	-0.00184355	-0.00146463	-0.00882503	-0.00022017	-0.0306899	0.0622984	0.0729556	-0.0668481	-0.0541745	-0.279985	-0.0100092	-0.655332	-3.71794	-8.5095	-7.46281	-4.1582	-0.0455241	0.125647	0.0271094	0.545509	-0.594571	-0.943658	-1.59101	1.74592	1.24337	-0.959976	0.54544	-0.594671	-0.943578	-1.59093	1.74607	1.24337	-0.960486	-8.88178e-16	2.48526	6.67456	8.78784	0.593886	-0.356912	-0.107829	-0.0236423	-0.147366	0.205003	0.284769	0.0558026	-0.0459681	-0.00865841	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.67	4.07362	9.10421	7.5786	3.73006	-0.0117415	-0.10733	-0.0195207	0.546504	-0.59322	-0.94477	-1.59201	1.74359	1.2434	-0.954998	0.109911	0.142813	-0.120878	-0.106573	-0.263929	0.00405312	0.404119	35.2859	39.1007	-35.5244	-30.9944	-103.951	1.90735	-96.3211	0.00291416	0.0022299	-0.00251825	-0.00198611	-0.0115781	-0.000340745	-0.0368995	0.0592411	0.0754384	-0.0671485	-0.053721	-0.279591	-0.0137675	-0.595469	-4.03213	-9.03191	-7.52882	-3.7654	0.00408959	0.104382	0.0203672	0.546394	-0.593362	-0.944649	-1.59191	1.74386	1.2434	-0.955402	0.54629	-0.593501	-0.944534	-1.5918	1.74411	1.2434	-0.955816	1.77636e-15	2.45872	6.66886	8.80665	0.597469	-0.356725	-0.108728	-0.0233344	-0.147638	0.204883	0.284889	0.0559597	-0.046005	-0.00869136	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.68	4.23172	9.34284	7.57629	3.52342	-0.0362846	-0.0939467	-0.0162322	0.547794	-0.59156	-0.946173	-1.59326	1.74034	1.24346	-0.951509	0.144482	0.185251	-0.156164	-0.139236	-0.376463	0.0064373	0.30303	34.5707	42.4385	-35.286	-32.6634	-112.534	2.38419	-101.089	0.00347459	0.00295799	-0.00317219	-0.00249564	-0.0142708	-0.000498293	-0.0424819	0.0564412	0.0739927	-0.0671785	-0.0511647	-0.269144	-0.0179763	-0.530319	-4.2058	-9.30708	-7.60114	-3.57108	0.0321009	0.098964	0.0168786	0.54765	-0.591745	-0.946017	-1.59312	1.74072	1.24345	-0.951812	0.547504	-0.591926	-0.945859	-1.59298	1.74108	1.24344	-0.952126	-1.77636e-15	2.42379	6.66138	8.83164	0.602287	-0.356147	-0.109708	-0.0229227	-0.147975	0.204729	0.285039	0.0561644	-0.0460384	-0.0087321	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.69	4.27299	9.38378	7.58909	3.48427	-0.0435717	-0.0941818	-0.0155847	0.549455	-0.589462	-0.94796	-1.59483	1.73593	1.24353	-0.949041	0.183105	0.230074	-0.196218	-0.172377	-0.494003	0.00858307	0.200748	38.6238	44.8227	-40.0543	-33.1402	-117.54	2.14577	-102.282	0.00398018	0.00365533	-0.0037936	-0.00297387	-0.0168235	-0.000696129	-0.0474005	0.0491304	0.0695722	-0.0619312	-0.0476978	-0.252219	-0.0219203	-0.46346	-4.27461	-9.39435	-7.60123	-3.48357	0.0439819	0.0950611	0.0154958	0.549272	-0.589692	-0.947763	-1.59466	1.73643	1.24352	-0.949242	0.549093	-0.589917	-0.947571	-1.59449	1.73691	1.24351	-0.949453	-8.88178e-16	2.3799	6.65185	8.86307	0.608406	-0.355121	-0.110775	-0.0224022	-0.148385	0.204533	0.285219	0.056419	-0.0460665	-0.00878118	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.7	4.24892	9.30549	7.59616	3.53154	-0.0404975	-0.101332	-0.0163855	0.551504	-0.586911	-0.950149	-1.59673	1.73033	1.24363	-0.947598	0.222921	0.27585	-0.237703	-0.204802	-0.613928	0.0119209	0.0984669	39.8159	45.7764	-41.4848	-32.4249	-119.925	3.33786	-102.282	0.00440847	0.00430002	-0.00435738	-0.00341883	-0.0191832	-0.000943049	-0.0516459	0.0401697	0.0636072	-0.0547445	-0.0445123	-0.231439	-0.0270302	-0.396082	-4.26005	-9.33575	-7.625	-3.52747	0.0421835	0.103229	0.0161839	0.551281	-0.587187	-0.949912	-1.59653	1.73095	1.24362	-0.947696	0.551064	-0.587458	-0.94968	-1.59633	1.73155	1.24361	-0.947804	-8.88178e-16	2.327	6.64013	8.901	0.615848	-0.353605	-0.111934	-0.021771	-0.148864	0.204292	0.285427	0.0567234	-0.0460882	-0.00883881	-0.275	0.175	0.625	4.48416e-44	0	0	0
2080.71	4.18625	9.14969	7.57339	3.62365	-0.0297036	-0.109129	-0.0181093	0.553939	-0.583902	-0.952743	-1.59896	1.72352	1.24378	-0.947168	0.261068	0.321388	-0.277519	-0.237226	-0.735044	0.015974	-0.00190735	38.147	45.5379	-39.8159	-32.4249	-121.117	4.05312	-100.374	0.00475678	0.00488283	-0.00485747	-0.00382881	-0.0213184	-0.00124618	-0.0552245	0.0324202	0.0572901	-0.0487179	-0.040893	-0.207995	-0.032829	-0.330094	-4.20697	-9.19326	-7.59484	-3.6038	0.0326086	0.109404	0.0177003	0.553678	-0.584224	-0.952466	-1.59872	1.72426	1.24376	-0.947166	0.553422	-0.584541	-0.952193	-1.59849	1.72498	1.24374	-0.947174	8.88178e-16	2.26518	6.62611	8.94534	0.624604	-0.351553	-0.113185	-0.0210299	-0.149409	0.204004	0.285659	0.0570764	-0.0461014	-0.008905	-0.275	0.175	0.625	4.48416e-44	0	0	0
